# 0;1;2;3;4;5;6;7;8;9;10;
-9.503713937551692581e+00;-7.565311020058695490e+00;-3.177990821898680984e+00;-9.032745145362605754e+00;-5.965939243001825787e+01;-7.725641021764982908e-01;2.156467283787676692e+01;-5.075390826029495983e+00;1.752535060681649659e+00;-1.511210039891236256e+00
4.696781765964136213e+00;1.265498574077474681e+00;2.394432500249152440e+00;5.332046865704640481e+01;5.150664601031588852e+00;-9.917572363221660581e+00;1.752535060099573494e+00;1.422254499602258804e+00;-1.157285290114836762e+01;nan
-4.598266762544901631e+00;8.897902535014838854e-01;4.781446689138782347e+00;-5.977930976728204060e-01;-1.044120279142157631e-01;4.701997387710855847e+00;4.943714048213605494e+00;3.001251211834267685e-01;-1.511210033273752806e+00;nan
5.319708821855095859e-01;7.108214527726774534e+00;3.890006861564509588e+00;-3.162692839081002738e+00;-6.587825238909603698e+00;-6.462213661572332235e+00;6.942557479471075155e+00;-1.157285290114836762e+01;nan;nan
-1.091211725990178252e+02;2.004064946472767339e+00;-4.699615963571363686e+00;-1.819612989408284065e+01;-2.283868736553808176e+00;4.323889057927219892e-01;-1.613639177807370828e+01;1.752535060681650103e+00;nan;nan
1.916028009374497287e+01;3.362446436419890716e+00;-1.295994228870703147e+00;4.701997385020577624e+00;-3.091273841844172754e+00;-8.622137928720059463e+00;-9.521371424090954605e+00;-1.497977342676712809e+01;nan;nan
1.550682689649130630e+01;-6.919975991579898622e-01;-2.801909382529783699e+01;-1.977917710364608794e+01;1.548128376303513187e+00;1.070424575812828927e+01;1.422254559206903579e+00;-1.511210033306494616e+00;nan;nan
-4.744550682303275835e+01;1.713091387575627778e+01;-4.422186835776479974e+00;1.980123931420664452e+00;-6.038455209671814572e+01;2.803743734055057502e+00;-5.075390826030096392e+00;nan;nan;nan
3.674353125173615098e+01;7.371591955297753351e+00;1.142099505615933275e+01;-7.268160732912789967e+00;-5.075385921545356283e+00;-9.378112764812602364e+00;1.691553271496044530e+01;nan;nan;nan
-1.087194031130377603e+01;2.191193334582625084e+03;1.360632838226069063e+00;2.080383833673637994e+00;7.606089881357242177e+00;-3.661600617980309558e+00;-4.199847650883564931e+00;nan;nan;nan
-4.036061649199188750e+00;5.172003716693058095e+01;1.616636142966934742e+01;2.399097202361180958e+00;4.701997385020588283e+00;2.263982643418584129e+00;3.001251211834266575e-01;nan;nan;nan
1.730913977740234699e+00;7.426790399297644285e+01;-1.530391484003377656e+00;1.043204594966417265e+00;1.203668746582167870e+01;-4.199847732905435116e+00;-1.157284763847732911e+01;nan;nan;nan
2.824260940644457918e+01;3.246546317856397224e+01;1.829686807366194823e-01;-1.903414661553033849e+00;1.312509455084380861e+01;-5.263706968307910294e+00;-1.497935328608268790e+01;nan;nan;nan
1.002511704684727079e+01;7.576594641102457217e+01;3.641379071198468376e-01;1.070424575814284474e+01;-5.263706513822493882e+00;-1.613639177807370828e+01;-1.511214488753691576e+00;nan;nan;nan
-7.044525024054399864e+02;-7.749428923663796098e+00;-1.505524391582425014e+00;-2.458748891185035923e+00;1.865184826641265392e+00;1.422254559206900915e+00;9.562075975870109801e+01;nan;nan;nan
3.339127385340247001e-01;-1.219199437136670561e+01;-1.137730052328516273e+01;2.979773597587212497e-01;-5.084577994157855585e+01;-6.933632860942180010e+00;nan;nan;nan;nan
8.247659359763910292e-01;-1.840457382246075824e+01;-3.387437287824993177e+02;3.620261795824136097e+00;1.038797317521430585e+01;-1.511214476729195511e+00;nan;nan;nan;nan
-2.298527593783330492e-01;3.219509312321267025e+00;-1.450247226406754635e+02;-4.296945221355549904e+00;-1.448758438997878528e+01;4.006214048213605494e+00;nan;nan;nan;nan
5.604811929744649035e+00;-1.513210020364521569e+00;6.509240617474193691e+00;5.407420726724636584e-01;-2.071777221920994005e+00;9.729687115096274397e+01;nan;nan;nan;nan
-9.046653133172920747e+00;-1.579752385947162718e+00;7.153290803957974120e+00;1.041394398282823985e+00;-1.235192876459079575e-01;1.752535060099568165e+00;nan;nan;nan;nan
5.479707951397292831e+00;-7.006821737102259640e+00;-3.559711036408485185e+00;-4.318418615925804893e+00;-9.803857031201568262e-01;-5.075390416340932020e+00;nan;nan;nan;nan
-7.637178197699668658e+01;-2.824068498273406647e+01;-1.907686489841401212e+00;-1.292464476354711511e+00;2.738063379128294450e+00;-1.157284763847733622e+01;nan;nan;nan;nan
-1.105430529640723947e+01;-2.784163623442835700e+01;-5.329945317191140397e+00;8.212233070576901994e+00;1.691556398552259211e+01;-1.545636920921551694e+00;nan;nan;nan;nan
-1.307374816003101259e+01;2.608569004141488890e+01;4.701997578735673144e+00;2.446861124245354802e+01;-2.320789009803315750e+01;2.156467283784936839e+01;nan;nan;nan;nan
-3.400348749130465809e+00;-3.438779096859598816e+00;1.548128377414375700e+00;3.313657456402944490e+01;-1.425698741978649098e+00;7.410985526789879430e+01;nan;nan;nan;nan
2.987874093397300701e+00;1.265574590618451722e+01;4.589693769323374362e+00;1.290624464101624458e+00;4.661405300437408528e+00;1.691557316463788752e+01;nan;nan;nan;nan
-4.531562525817969811e-01;-1.038502701931542305e+01;-4.815669199710423953e+00;4.326811091891061278e-01;4.006017323083524317e+00;-1.497935328617601769e+01;nan;nan;nan;nan
7.672997441534815444e+00;2.157649131072742321e+01;-5.167495601721294740e+00;-2.303715836528735128e+00;-9.917726722022161212e+00;6.942557479471046733e+00;nan;nan;nan;nan
-3.888804198820497326e+00;-8.557630223013313886e-01;-8.385631376300571205e+00;2.441273734163921905e+00;4.326793061486016723e-01;-9.521419480335804764e+00;nan;nan;nan;nan
4.496125892340960384e+00;1.547881217872768556e+00;1.309243372896171209e+01;5.339715849999759456e+00;-5.925625580965548522e+01;3.001232827817681970e-01;nan;nan;nan;nan
3.696028613857105238e+00;4.133127096513216969e+00;-2.903350128069766001e+00;5.848468727309361270e+01;2.392638199441471603e+00;9.562075975823543672e+01;nan;nan;nan;nan
-3.008758138906608703e+00;7.159948547462565926e+00;-5.403860170509080518e-01;6.466399440903463081e+00;-8.622137928720052358e+00;nan;nan;nan;nan;nan
-2.859292192066906324e+00;-2.878758893790232420e+00;7.785481013494649716e+00;-4.302459156785246819e+00;7.410985526789663425e+01;nan;nan;nan;nan;nan
7.241972012870596132e+01;-6.509046619894569119e+00;1.129439762627003141e+01;-1.152792576347733622e+01;-5.375192195510508242e+01;nan;nan;nan;nan;nan
2.063381579542022504e+00;-2.349669349638817462e+00;-1.843249638084162001e+01;7.662263535755218236e+00;-3.173477801243762997e+01;nan;nan;nan;nan;nan
3.177126275260123478e+01;5.516475839801788794e+00;-1.024318395297108353e+01;1.548128376303427922e+00;-7.725641021767256644e-01;nan;nan;nan;nan;nan
5.581524646167702386e+00;2.741127182060062495e+01;-6.393539021242280462e-01;5.302427665188758965e+00;-4.199847732915524823e+00;nan;nan;nan;nan;nan
8.159790866134969178e+00;1.491116396200422223e+01;-1.665427985225693686e+00;-3.459702747277408896e+00;3.076761487415951568e-01;nan;nan;nan;nan;nan
-1.510040901901888777e+00;8.422580674226772146e+00;-3.239466738131786983e+00;8.334160436936151939e+00;1.070424575814284118e+01;nan;nan;nan;nan;nan
-7.708677398721029972e-01;3.475925331680060992e+01;2.762047485777300082e+00;4.339496170415646503e+00;9.701970001601401350e+01;nan;nan;nan;nan;nan
-1.613636506034285212e+00;5.414442763671718950e+00;-1.654771518249730677e+00;1.196482333486616945e+01;-9.521419480376113853e+00;nan;nan;nan;nan;nan
3.273299356278338337e+02;-8.688441044129469049e-01;-6.301627427092213907e+00;1.422254559206893809e+00;8.334153995909225898e+00;nan;nan;nan;nan;nan
-8.013633773739984534e+00;-6.780054384774045317e+00;1.368809129919937861e+00;-3.987913420248541563e+00;1.752535051990513404e+00;nan;nan;nan;nan;nan
4.235525141798036941e+01;1.491428395442912880e+01;-7.408720511344956350e+00;9.562079964503985252e+01;1.196482333486344096e+01;nan;nan;nan;nan;nan
-1.296342515334824252e+00;-6.558925177783936356e+00;-4.929609446080752022e+00;-3.091273841578358716e+00;-6.823281298442180010e+00;nan;nan;nan;nan;nan
-1.216147124122415546e+00;-3.181989134960202747e+00;-1.794626080459871487e+00;7.410985526766368992e+01;3.274802988565962414e-01;nan;nan;nan;nan;nan
-5.814562737886055377e-01;-3.512024434606760614e+00;2.438997757972139357e+00;-4.199875766217057382e+00;6.952445174783546733e+00;nan;nan;nan;nan;nan
-2.094604968810626744e+00;-5.254238827559222225e-01;-8.193642555219842194e+00;-8.690556468479431196e-01;-1.450247226406609684e+02;nan;nan;nan;nan;nan
-5.439280585884433972e-01;-4.574356761505379509e+00;-9.446130388810415113e+00;3.988428776167250445e-01;1.422254559206900026e+00;nan;nan;nan;nan;nan
-4.507098685579128983e+01;-3.924634141910082752e-01;2.700996404386992733e+00;4.006017324946169467e+00;-1.498206935062914269e+01;nan;nan;nan;nan;nan
