# time;Intens
4.966552257537841797e-01;2.413623008123977343e-07
6.450948715209960938e-01;4.630854164133779705e-06
7.434985637664794922e-01;7.636394911969546229e-06
8.376979827880859375e-01;2.512996161385672167e-06
8.849656581878662109e-01;5.518536909221438691e-06
9.455616474151611328e-01;4.106632786715636030e-06
9.800925254821777344e-01;6.580962690350133926e-06
1.013074636459350586e+00;2.743653340075979941e-06
1.033289432525634766e+00;-7.202595043054316193e-06
1.107167720794677734e+00;-1.072688405656663235e-06
1.183398246765136719e+00;7.832106348359957337e-06
1.218117713928222656e+00;2.100606479871203192e-06
1.246367454528808594e+00;-4.521289653780513618e-08
1.286898612976074219e+00;1.646281248213199433e-06
1.346962213516235352e+00;2.296317461514263414e-06
1.383376121520996094e+00;7.936949259601533413e-06
1.432266235351562500e+00;-7.859620382077991962e-06
1.476025342941284180e+00;5.665319349645869806e-06
1.532446384429931641e+00;-7.950488907226826996e-06
1.565223455429077148e+00;4.344279204815393314e-06
1.632050275802612305e+00;-7.894570444477722049e-06
1.671347141265869141e+00;2.254377932331408374e-06
1.750785112380981445e+00;-6.615466190851293504e-06
1.789873361587524414e+00;-4.245983291184529662e-06
1.823324918746948242e+00;8.055773832893464714e-06
1.859478950500488281e+00;6.916462552908342332e-06
1.928378820419311523e+00;-1.841545667957689147e-06
1.968245983123779297e+00;1.834999011407489888e-06
2.042452573776245117e+00;8.496120244672056288e-06
2.121243238449096680e+00;8.118681762425694615e-06
2.161693811416625977e+00;1.555413064124877565e-06
2.229253053665161133e+00;-3.022796590812504292e-06
2.265221118927001953e+00;4.959365014656214043e-06
2.310822010040283203e+00;4.300839862025895854e-07
2.377191066741943359e+00;1.150016601059178356e-06
2.453735828399658203e+00;-7.559066943940706551e-06
2.508790493011474609e+00;6.817089683863741811e-07
2.581491231918334961e+00;7.468645435437792912e-06
2.632073402404785156e+00;-7.594017006340436637e-06
2.685896635055541992e+00;5.197015525482129306e-06
2.734138727188110352e+00;-7.202595043054316193e-06
2.771595239639282227e+00;6.257949394239403773e-07
2.808919429779052734e+00;1.087109353647974785e-06
2.879751920700073242e+00;5.462618901219684631e-06
2.919331312179565430e+00;1.170984432974364609e-06
2.977774143218994141e+00;3.531982599724869942e-07
3.016128540039062500e+00;-4.896015070698922500e-06
3.046082019805908203e+00;4.707740117737557739e-06
3.085002899169921875e+00;7.783177352393977344e-06
3.118891239166259766e+00;1.422613308932341170e-06
3.162456274032592773e+00;3.167284035043849144e-08
3.207761287689208984e+00;1.653270487622648943e-06
3.264405488967895508e+00;7.935449275464634411e-07
3.312762975692749023e+00;-7.594017006340436637e-06
3.342006444931030273e+00;8.125670319714117795e-06
3.373268127441406250e+00;-2.479091278928535758e-07
3.413192272186279297e+00;1.862959948084608186e-06
3.458102703094482422e+00;4.994315077055944130e-06
3.517630100250244141e+00;1.855970708675158676e-06
3.575443029403686523e+00;1.415624069522891659e-06
3.608410835266113281e+00;1.289809574700484518e-06
3.640318870544433594e+00;5.986840733385179192e-06
3.687262773513793945e+00;3.645314336608862504e-06
3.721839427947998047e+00;2.016731514231651090e-06
3.776433944702148438e+00;-8.699882414475723635e-07
3.817811012268066406e+00;2.345242137380409986e-06
3.860719680786132812e+00;2.743653340075979941e-06
3.922249794006347656e+00;7.929959792818408459e-06
3.952685117721557617e+00;-7.656924026377964765e-06
3.986112117767333984e+00;5.134108050697250292e-06
4.021152019500732422e+00;2.603860366434673779e-06
4.057900428771972656e+00;-1.163552610705664847e-06
4.116557598114013672e+00;2.044688471869449131e-06
4.160755634307861328e+00;-1.540992002446728293e-06
4.212753295898437500e+00;-7.887581887189298868e-06
4.245093345642089844e+00;7.762209861539304256e-06
4.275279045104980469e+00;4.798604550160234794e-06
4.310718536376953125e+00;2.918392510764533654e-06
4.366142272949218750e+00;-1.820577949729340617e-06
4.413543701171875000e+00;3.051196244996390305e-06
4.463092803955078125e+00;-9.958026794265606441e-07
4.517683982849121094e+00;-2.750199882939341478e-06
4.550096511840820312e+00;-2.281892420796793886e-06
4.579405307769775391e+00;4.400197212817147374e-06
4.628820419311523438e+00;1.015693200656642148e-07
4.665261268615722656e+00;1.492509795752994251e-06
4.714399337768554688e+00;3.484553644739207812e-06
4.761020660400390625e+00;-2.372760491198278032e-06
4.811830043792724609e+00;-5.748751391365658492e-06
4.850835323333740234e+00;-5.042797511123353615e-06
4.884840011596679688e+00;7.804149390722159296e-06
4.920132637023925781e+00;3.652303576018312015e-06
4.956822395324707031e+00;-2.694282102311262861e-06
5.027578830718994141e+00;3.924900283891474828e-06
5.056540966033935547e+00;-6.245016265893355012e-06
5.140058994293212891e+00;4.267393251211615279e-06
5.181423664093017578e+00;6.105665761424461380e-06
5.237062931060791016e+00;-3.721757593666552566e-06
5.279260635375976562e+00;1.247870159204467200e-06
5.306896209716796875e+00;3.987807303929002956e-06
5.361563682556152344e+00;-3.211514467693632469e-06
5.409462928771972656e+00;-1.430663871815340826e-07
5.463101387023925781e+00;3.715836305318021004e-09
5.516582489013671875e+00;4.309329142415663227e-06
5.563416481018066406e+00;-2.030267296504462138e-06
5.610770225524902344e+00;3.903932338289450854e-06
5.662886619567871094e+00;-2.883003617171198130e-06
5.725223064422607422e+00;7.929959792818408459e-06
5.769298076629638672e+00;-3.854561327898409218e-06
5.822268962860107422e+00;4.924418590235291049e-06
5.857714176177978516e+00;1.275831095881585497e-06
5.940326213836669922e+00;4.001786237495252863e-06
5.984331130981445312e+00;8.552038707421161234e-06
6.012622833251953125e+00;-6.014358859829371795e-06
6.045841217041015625e+00;7.839095815143082291e-06
