0;1;2;3;4;5;6;7;8;9
101100010000101110;100001000010000000;100000001010000000;101000000000000000;000010100000000000;100010000000001000;100000010010000000;110000000000100000;100000000101010000;010000100000000000
111110000011110100;101000000000000000;100000000000010010;100011011000000000;001000000000010000;111001110011010000;100000000000001100;000000110000000000;110010100011001100;101000000000000100
100011000111011011;101011011001011100;100000000000100000;011010000110010000;101010000000111011;000001000100000000;100000000000001010;001000000010000000;110011000000000010;010000000011000000
110011010001111001;010010000000000000;100000001100000000;101010000100001001;010011100000000000;010001000000001101;110000111100010000;100101100100010000;000011000111100100;000000001000010000
111000001110100001;100000010000100000;100110100010010000;001000000000000001;100100000101001111;100010000001000000;000010000010001100;001000000000001000;100000001000010000;100000000000100000
101000101010011111;111000110100000100;000000100000100000;010001100001010000;110000010000000000;110000000110100001;000000100000110000;100000000001000010;001100000001000010;100000000100001000
011010011001101110;010001010100111010;000000000100000100;000001000011000010;101000000001110101;100001000000010000;000000010001010100;100100000010000000;000000000100100000;000011100001000000
110010011010010000;100110000100000110;101000000000010000;000000000001101011;001100000000010000;011010000110111000;100100000000001000;000100000000000001;110000000100000000;000100010000011001
011110001110001010;010011011100100000;000100000010000000;000000000100000010;100010000110100000;000001000010000000;000000000001011000;000000000101000000;000001000001100000;100110000000000100
001110101000100110;000001100000000000;111010101110010101;001000010000101000;000010000100000000;100000010001000100;100000000000100000;110000100000000000;000101000001101001;000000100100000000
010011000111011001;010000000000010000;100010000000100000;100000000001010000;110000000000010000;100000010000000010;110000000000001000;100010000010000000;000010000000000110;000010001011000100
000000010100010010;000101111110001111;100000011000000000;010000000000010000;101000000000000000;110000000000100101;000001010000000000;100000011000000000;000100000010000000;000001000001000000
000110000111100100;010000000000000100;000000000000000010;111000000000000000;000000101001101000;100000000000110000;000000000000000110;100000100000001000;000100001000000000;101001001000001000
100100011000001011;100000000000011000;000000000000001100;000001000100000000;100100001000001110;100000000010001000;000000010000100000;110000000000000010;000001000100000000;100000000010100000
001011011010000111;011100000110001110;100000000001100000;000010000000000100;000000000000001000;000000010001000000;100000010000100000;001010000101000000;100010000010000000;101000010000000000
000001001010101010;100100000000001000;110100010110001100;001001010001000011;101000100000000000;100000000000000110;011000000000000000;100000100000010000;101001000000000000;110101000010000100
111110001001000100;001001100101001000;000000000100000010;000000001000101000;100000000000100000;000111000100001000;000110100011000000;000001000000000001;101000000110010000;100000010010110000
010010000001011110;001000000001000000;000010100000000000;000000000100000010;100000010000010000;000000010001101000;100010000001000000;010000000000001000;000111000001100001;000010000010000000
011001011101110010;111001100000000011;000010000110000000;100100000011000100;100110000000000000;001000100000000010;000100000100000000;000000000100100000;110000010000000000;100000000000001010
000101010010111110;100000000000000100;100000000000001000;100000001000001000;100100000000100000;100001100010100000;110000000000001000;100000000000011000;000000000000000001;000100000001000010
011110010111001100;101000000000100000;010000000000000000;000000000010000001;100010000000001000;000000000010000110;100000000011000000;100000000100010000;000001100000000000;101000000100000000
001010010000000111;011001010001110000;000000001101010000;100000000010010000;100000000000000010;000100000100100000;100000100010000000;000000000110000001;000000100000000010;100001000000001000
001111100001110100;101000000000010000;000100000000010000;100001011000001000;100100000000000100;000011000000001000;100000000001100000;100100000111010000;100000000101000010;100000000110010000
011011110000011000;000010000000000100;000000001000100000;000110000010101000;010110000000010001;100100000000010000;000001000010000000;000010000100000100;000100000000010000;000000100000010000
011000010001110010;000000000010000000;011100000010000000;010101000001101000;000000000011010000;000000000001100000;000101000000000110;100000000010000000;101000100000000000;010001000000010100
110111010011111000;100000000010001000;000100000010000000;000001110111101110;101100000000001000;100000000001000000;101000011100000000;100011000000000000;101001000001000001;000000100000000010
100000010011010000;101001010000100010;000000000010100000;000000010000010000;110000000100000000;101000000000100000;100010000000010000;000010000000000000;001000000000100000;001000000000100000
011100011000101011;110000000001000000;100001010000000000;100000100000010000;100000000100100000;000000001000100000;100000010000001000;000110000000000000;000000001100000000;100100000000100000
101110100001010011;000000000010010000;110000000011100000;100000100000000001;100000001001000000;000100100000000000;000000010100000000;110001000000000000;000001000001000000;001101001000000010
010011001000001000;000000000100000100;001000000000000010;100000000100000000;001000000000010000;000010010000000000;000100100000100000;100001000000000010;000100000100000000;100010000100000000
000011101101001110;111011000000001000;100100000000000001;000010001011010000;000000100000000000;000000000100010000;000010010000000000;100000000000100100;100000000000001010;000000000010000100
111000100011001111;100000100100000000;100001000001000000;000000010010000000;100100000000000000;010000000010000000;100000000000000101;100000010000110000;010100100001000001;110000000000000100
111010011101101110;110000010000000000;000000000000001100;100000000011000000;110000100000000000;000000000000001010;100010000000100000;110001110010110001;000000000010010000;001010000011000000
000010100001110011;100010100000000000;100000000000010001;000100100000000000;100000000001000000;010011010101000000;010000000000000100;001000000000000100;100101101000000000;100000110000000100
101111100011000100;010110110000010010;001000000100000000;100010000000000000;010000000001000000;000001000000000000;000000000010011000;110000001000000000;000000001010000000;010000000000000000
011110111000111000;000001010000000000;000110110100000110;000000001000100000;100110010110000100;100000000100001001;000100010000101000;101000011100101000;100001100000000000;000000100100000000
001100100100111011;000000100100000000;100000000110000000;010100000000000000;001001100000000000;000100000000010000;000000000000000100;101000000000000010;100001000001000000;000010010010000000
011101110100000010;001100010111000110;000001000000000010;100010000000000000;100100000000010000;100000000010100000;000100001100100000;010101010000010010;100010000000000100;110000110000111000
010101001001000111;100000100000000010;000000100000100000;100010000010000000;100110001000010000;100000010000000001;001000010101000000;010000000010000000;001001000010001010;001000000000000000
010100100001111001;001001110111011100;010000000100000000;100000010000010000;001000000000010000;100000100010100101;000000000001000100;000000100000100000;100100000000000001;000001010000000000
010011010101101001;100000000000010000;001000000000010000;100000000110000000;000000000100001000;000000000000011000;000100100100100000;000001000000000100;010000000000001000;010000000011000010
100101011010100010;100000000000001100;000000000000100100;101000001100000000;101100000000000000;010001100001101000;000000100001000010;101100000010000010;100010000000000000;101000000000000000
000111101110110010;000000000010001000;010001011000111011;100010000100000000;000000011000000000;000100000000000100;000001000000000000;100000000000011000;100000000000011000;100100000000100000
101000000110111001;000010010000000000;010000000010000000;101100010001110000;101001000000000000;000100100100000010;011000100110000010;000000000101000000;110000000000010000;101000000001000000
100100110111010010;000011001010001010;001010000000001101;000001000000001000;100100000000010000;100010000100000000;100100100000100000;000000100000010000;101100000000000000;000000000001100000
001011111100100000;000000000110000000;100011000000000000;000000001010100000;001000100000000000;100001000100000000;001000000010000000;100000001000001000;100001100000110101;000000000000011000
010100001001111100;000000000000001100;000010000000001000;100000000000001001;000000000001010000;000100001000100000;101011000001000000;100000000100000100;101000000000000000;001000000011000000
101110000110001111;000000110010101110;110101000001101010;100000000000001100;100010000000001000;010010100011010010;001010100110110000;100100000100000000;001001000000000000;000000000000010001
010001011111000110;100000000101000000;011001000000101110;000110000000000000;001000000000001000;100000000000001100;000000000000000110;100000000000000110;100000010000010000;111011010000001000
001110000000100100;000000000100000010;110000010100001000;000100000001000000;100100000000000000;100001100101000000;100001000100000000;000000011000000000;000000000000101000;000100010001001001
111101010101001100;011110010111101010;100001000000100000;100000100010000000;100011011000101000;100000000000100010;101000100000000000;101010000000100001;001000000000100000;100100100000000000
101001001101110010;100010000000000001;001010000000110000;010010000000000000;000000000000101000;100100000010000000;110000000100000000;000000000000000011;000011000010000000;010001100000010000
001110100010111111;010010100110010011;010000000001000000;000000000000111100;100110000010100100;000000010001000000;010000000000000000;100001001100000000;101000010000000000;110000000100000000
100011000101000011;100000000000001000;000000010010000000;101000101000000000;000000000010000010;000110000000001000;000100000000000010;100000000001000001;101100000001001000;100000000010000100
011010100100100000;100010000000000100;010010110100000000;000100000000100000;001000000100000000;010001000011000010;100001010000100000;000000000000010001;000100000010000110;000000100000101000
101011010010000111;000000101000000000;100100000000000010;100000100110000100;000000000001001000;000000000001000011;100000000011000000;000000100000000100;100100000001000000;100000000000001100
000010001101101000;110100110000100000;100010000000010000;001010000010000000;101000010000000000;100000001000010000;000000010010011000;110000000100000000;000000000000100110;000000101000101000
010001011010011000;001100000000000000;010100000000000000;000000011000000000;100010000000000000;100000000000010100;000000100000000010;001110000100100100;100000000101000000;000000100010000000
111111000100110000;111010001010100000;000000000010010000;011000100000100000;000000010000100000;100111100000100100;100000101000000000;101000000000001000;101001000000000000;000000000001001000
010101100110000101;000000100100000000;100010000000010000;000000000001000100;110001100011011100;000100000000100000;100010000000100000;100000000010000010;100000010000100100;010000001100000000
110100000100010101;100010000000000001;011110011010111000;100010000001000000;000000000000100000;011000000001000000;101000100010000000;100001000100000000;001110100001100000;100000100000011010
101101000111110010;101000010000000000;000010000010000000;100010000010000000;000011000000000000;010000010000000000;001100000000000000;100000000001010000;000000000010010100;000100000001001001
101100100110100010;100000000000100100;000000000010000100;110010000000000000;010100000100100000;001000000000110000;000000010100010000;000000000111000010;010100101000110100;001000100000000000
001100000100111010;000010000000000100;000000000110100001;000000000000100000;000000010010000000;000100000001000000;011010000000001000;100110000000000000;000001000010000000;100001000000001000
011101010111110011;100010000000000000;100000010000100000;101000000000100000;110110000010000100;100000010101110000;000000010000000100;100001010000000000;000000100000000001;101000000110000100
001000001001101100;000100000100000000;001100000010010001;100000000101110000;000000010000000001;100001000000001000;000000000000010010;010000011000000000;000100000001000000;110000000000000010
110011011001011000;000000000100010000;100000100000000000;110000000101001000;001000000100100000;000101000100000000;110001000000110100;100001100101001000;100111000100000000;000000001000001000
010000000010100111;000010000010000000;010000000100000000;000000100110000000;010000000010010000;010010000000000000;000000100001000000;110000000100000100;101000010000000000;000010000001000000
110000010010000010;000001000000000000;000000000010100001;001000000001010011;000010000000100000;000000100100000000;100000000000100100;001001010100110100;000100000001000000;001000000000001000
001010100111011110;100000000000011000;010000000000010000;100010000000000010;000010000001000000;000000100001000000;000000010000000100;010100000000000000;101010000000000000;001100000000000000
110101000001110110;000000000000100000;000000010000000000;101000000000001000;001100000000000000;010000000000000110;110000001000000000;010000000011000001;000000100011000010;100000000010000000
001101011000110010;000000010100000000;100100000100000000;101000000000000100;000100000000000000;010000000000100000;000000000001001000;000000100100000000;100010001000000000;101000000000011000
011101111011011111;100000001100000000;000000000111000001;100000010000000100;111000010100000000;010000000000000001;000100100000000000;101000000010000000;100100000000100000;100111010000000000
110010000110100110;000100100000000000;100000000000101000;000000000000010100;100000000001000010;100110000000100100;000001000000000100;000000101000000000;000010000000010000;110000000000000000
010011100100010011;010000100000000000;000000000000000010;001001000010010000;001000000000000001;000000000000100001;001010000000100100;100000010000100000;000100000000000000;001010010000010000
011010011011100111;001011100011101110;100010000000000100;110100100000010001;100010000001111100;101000000000000001;001000100000011011;000000010000000100;000001001101000110;100000100000000100
110001110111011110;010000000000000000;100000001000100000;100010000001000000;110000000001000000;000010000000000000;100000000100000100;100000001000001000;001000100001100000;111101001000100100
001000011011001100;111100100001101101;000110111111000000;100000100000010100;101000000001001000;010000000100000000;100000100011000100;000000000000000100;000010000000001000;000001000010000000
001000110000011110;101000000100000000;100000100000100000;100000100000011000;000011100000000001;000010000000000010;100001000000000000;100011000100100000;000000000011000100;000000000000110000
000011000110100010;000000000100000100;010000000000010000;100010101000000000;010001000000000000;100010000000000000;001000000000100000;000000000100010000;100110000000000000;000000000011000000
100111010101010101;000001000000100000;100000001000000100;100010010010000010;100001000000010000;000100000100000000;000100000000000100;000001100000000000;001000000000010000;000011000110000000
011010011111101111;110100001100000101;000000110000110100;100001000001000000;100000000100110001;000110010000000011;001000100100000000;100000000001000000;110001000100100101;101001000000001000
110100010011111100;010100000011010011;101001011000000000;100000000000011000;101010000110111000;110011000001000000;100011000010100000;101000001000000000;100100000000000000;000001010000000000
100001011110000100;000011000000000000;000000000010000010;000000000001010000;100100000000000100;010000000000000000;100001000010000000;110110100100000000;100010000000000100;110000000001000000
001000010000011110;000010000000100000;010000000001000000;110000000000001000;000100000000000000;001010110000000000;010000000000010000;000001000000001000;101000111011000100;110000000000010000
001000010100100011;001000100000000000;110100110101111110;000000000001000010;010000010000100110;100010000010000000;100000000010100000;100000010100000000;001000000000000010;000010100000000000
000101100101000100;000010000000000010;100000010000010000;000000000000001000;010000010100100100;110111000100101000;011001000000010000;100010000001000000;000010000000010101;000010000100000100
001100111111101101;110100110001010100;000010000000100000;111010100111010111;000101000000000000;000000010001000000;100000000000100100;010000000000000100;100100000100000000;000000001010000000
111000100110111001;100000000011000000;000000000000001001;101001000000000000;100010000001000000;000000000000000010;101000000000001000;100000000100100000;110000100000000000;100000000010100000
011001010100011010;000000000010000000;100001000000110010;100000000000100100;100010000000010000;110001001000100000;100010000000100000;100000010001000101;100000000000101000;000000000100010000
100010111111110000;000000100000001000;100000000000001100;100001000000001000;000000000100010000;100000000100000000;000001000000010000;100000110000000000;010000000001000010;101000000000000010
001111110111110100;000000000100000010;100000000011000000;100110000000010000;001000010000000000;000110000000000000;100000000000110000;001010000000000100;000000010000001000;000001000010000000
000011110100111100;000000000001000000;011110010010101100;100010000000100000;000000101000000000;110001100000000001;000000100110110000;100000110000000000;000000000000000010;100100010000000000
011011100000101101;000000000100000000;011000110111100010;000010100000000000;100000000000010000;000000000011000000;100000100010000000;100000010100111100;100000100000001000;010010000000000000
111010111000100111;000000000100010000;110000000100000000;101100010100101000;100000000100100110;000000000000000100;100100000001000100;000100101101100100;100000000000100100;110000010000000000
111111110110010000;100000000000010001;010000000000001001;100000110000000000;100110010001010000;101100000000010001;100000000100000001;100010000001000000;000100000000010000;100001010000000010
100001011000000100;000010010101100110;100000100010000000;100010000000000100;100000000000101000;010000000000001000;100100000100000000;110000011000000000;000010000000100000;100000000000000010
111110000011000011;100111111000111011;000100010000000000;100000010000010000;000000010000001000;100100110100011011;000000000010000000;101001000010010000;000000100100101010;100100000000000001
111101101110110000;111000100001110011;100000000001000000;010100100001100100;100100000001000000;100000000001100000;001000000010010010;000110000000001100;100000000100100000;100110000011010000
001100010100111010;000000000010000010;000010000001000000;000100000000000000;100010000000000000;001000000111100000;000000001000000000;100001000010000000;100000100000001000;101000100000000100
001111000001011101;110010000000000000;000001000000000000;100000000000000100;010000100000000001;000000000010010000;000000010100000000;100000111000010000;000000000100000100;010000000000000000
101101000100000011;100111100001010100;010010000000000000;101100000000000000;010010100011000000;100010000000010000;100010000000100010;001000100000000101;101000010000000010;100010000000000000
111101100101110010;001011100000110100;000001000000010000;011000000000100011;001000000000000000;101100000000000000;100000000001000100;100000100001011000;101000100011000001;000100000001001100
100101000101100110;001101010011100110;101000000000100000;100010001000000000;110000000000000010;010001000000000000;100010000000000010;000000010000001000;001000000001000000;001000100000000000
011110100101001011;100000000000000101;110100100100101000;000000000000000100;000000010000000100;100000000101000000;000100000010000000;100000000010000100;100000010000000000;010000010011001010
111100010111000100;100001000000001000;000000000010010000;111000100010000000;000001001000000000;100000100000000100;100010000001001000;001000000010000000;100010000001000000;010000000110101000
010110011010111000;100000000100000001;000000001000010000;000001100000010000;100000100000001111;100001000000000000;000100000100010000;100000001100000000;100001100000000000;101100100010000100
010111010101000010;101000001000101000;111010000001001010;100000000100000010;100001000001010000;000000010001110000;000000010000000100;011000100010001001;000100000000001000;100000000011000000
011110110011100010;100010010000000000;111000000000000000;100100000110010000;000000000000100100;000000000000001100;100000000110100100;100000000000000110;100000000000100111;000000100000010000
111100000111011010;110010000000000000;100100000100000000;100000000000011000;100100000000000000;110000000100100000;000001010000000000;100011000000000000;101010010110010010;110000001000000000
000000001001000000;100000000100000100;110000000010000000;000001100000000000;000000000001000000;000100010000000000;000001000001000000;010010100100100000;000100000000110100;100100000001000000
000101110100001101;101110110001000100;101001000000000000;000001000000000010;100000100000100000;000100000000000100;000000000000011000;000100010000001000;000000000010001000;000110100000100000
001010110110110100;000001000001000000;100010010000000000;100001000000000010;000000000000000100;000000110000000000;000000000010010000;000000000001100000;100000010000100100;000000111000001000
010101011111011110;110000100000101101;000000100001000000;000101000111010000;100000000000010001;100000100000000000;100000100010000001;100010010000000000;101000011000001000;100001000001000110
001111011101011100;101101000110000000;001000100000000000;001000000010000000;000010000000000010;001000010000011010;000000000100000100;000000000001010000;001000000000100000;000000000001000010
010001010001110100;000010001000000000;000011101111001010;000000001010000000;000000010000010000;100000000100010000;101010100000001000;000000000000010000;100000000101100000;001010000000000000
101111101010100000;110000000101011111;001010011110011000;100010000000000010;000001100000010000;100000000000010010;000000001001100010;100100000000000010;110000000000001000;000000000000010100
001110100110001000;000000000001000010;100000000100001000;101000100000010111;000000001110000100;100100000000000001;001000000000100000;101000010000000000;000001000000010000;101101000000001000
010000011100110100;101111011111010000;110011000101001111;000000010000000011;000001001000000000;100000000000000100;100000000000100000;101000100000000000;100000000000101000;000001000000000100
010011000010010101;000000000000000011;100000010001000000;100000000001100000;100000100100000000;100000000000001010;000000000010010000;100000010100100000;000000010000001000;000000000000000010
111110110100011010;101111000110110010;000000100010000000;000000000000010010;100001101000000010;000000000000000001;100000100000000100;000001000000001000;001000000000010000;100010000010000000
010000000011011011;000000100000000001;000001111110001000;100000000011000000;000001000000000100;000000000100100000;100101000100101000;000000000100010000;100000010000000010;100000100000001000
101101000010001001;111100001011011100;000001000000001000;100000000010000000;101000000100100010;000010000111000000;000000000000010001;100100000000100000;100000000000110000;100001000001000001
000101101100101011;000000100000000010;000000000100000001;001011010000011000;000100001010000010;110011000001000000;000000000001000100;100000000001001110;100101000010100001;001000100100000010
001000111001010000;100010000000000100;000000000000100001;000000000101000000;101000000100000000;100000000010000010;100100000000000100;101000000010000000;100001000000010000;000000100000100000
100110111000000100;110000000000100000;100100000001000000;100000000100000010;000000010000000000;001110001000000000;001000010000100000;000100000001110000;000000000010000001;100000000000010100
011101100001001000;011100010000000100;000110000000000000;101101100000000010;101000010101110000;101100100001001000;100000000010000100;000000000000001000;010000010101000010;011000100000001000
001101111101011010;000000001000000100;000100000000000000;101000000000001000;110100100000001000;000100001000000000;000010000001000000;100010000010000000;001000000100000000;110011000000001100
101111001111100110;001100011101000100;100000000000000010;100000100010000000;011010000110011000;011001000000000000;100101000000000000;110110000001000000;100010010000000000;000100000001000010
000110110010000110;000000000101000000;101000010100000100;101111101111001000;000000000010010000;110000000000100000;000000000100100011;110010000000001010;100010000100000000;010000000000000010
001010110011010000;001000000000001000;000000000001100010;100101010010000000;100000000000110000;010000010000000000;010010100100100000;100000101000000000;100000100000000010;000100000000001000
100001100110001000;101000000000010000;110000001000000000;100000110000110101;100100100000000000;010001000000000000;000000010000000000;010000000100000000;101000000000000100;100010000000000010
000100001100111110;111100010010101100;000000000000010000;110000001000000000;110000000000100000;110011100001000000;000100100000000000;100000001000100000;100010010000000000;100001000000000001
011001100000110011;100001000001000000;110000100001010011;100000000000001001;000000010000011001;010011100001100110;000000000001100000;000000000000100010;001000010100100100;110000010000000000
101011000111001001;001000000100000000;001001000000000000;101001010000100100;001000000000000100;000000000001000100;101101100000000000;001000000100000000;110000000000000000;001011000000000000
010100000010101111;000000000100000010;110000000010000000;101000000001000000;010100010000000000;100000000000000100;100101000001000111;000011110010110000;000000000001100000;100000000010000010
101111101011010000;101010110010011000;100010001001000001;100000000000001001;110000000010000000;000000000000100010;000000000000000010;100010000000100000;100000000100001000;100010000000000010
110001100111100111;001010001101111000;001001111101011111;100001011111111000;011110011100101000;000000000001000000;000001000000100000;100000000000000110;100000000001000000;000100000010110001
000101010101101010;101000000001000000;010000100100110010;000110000101000000;100010000000001000;000000000100001000;000001000100010010;000000000110000000;000000000000100010;000000010000001000
011100001011111011;100000000000010100;100000000001000100;000000100011110000;110000000000011000;100001000000010100;000000100000001010;100010000100000000;001000000000010000;100000000000110000
101101010010001111;000001000100000000;100000000000001010;001000000000001000;111010000100011000;100100000010100010;100100000000100000;111001000010000000;000001000001000011;000000000101000000
001001101011000110;000000000010001000;000000000000000010;100000000000100001;100000001001001000;100000010000110000;100101001100000000;100000100000100000;100010000000010000;000010010101110010
010101101010000100;101000000100000000;110010000000011000;100000000100000000;000010000000001000;100000000000011000;000001000000000001;001000100010100000;001001000001100000;100010000000000100
100110000100111101;001000000000000100;000000000000110000;100000100000000100;000000100000000000;111000000000000101;101000000000000000;110100000000000000;010011000000001000;000010101110001000
111000001110010010;000000000000001000;100001010110001000;000001001000000000;101110100110000010;100010001010000000;100100000000000000;000101000000000100;100100000100000000;100100000000100000
001111001000010110;100001110001111100;001000000001000000;001000001101010000;000001010010100100;001000000001101010;100000010000001000;100010010000000000;100100000001000000;010010000000000000
011110100111101010;000000000100001000;110001000100000001;010000001010010000;100001000000000100;100000000000001001;100100010000000000;001000000000000100;001000000000000001;010001000000000000
101000110010101010;000000000000100010;110010101000110000;000100000100000000;100010100000000100;101000100100110100;001000100000000000;010000000000100000;110001010101001000;100110001001100010
001111011011011111;011010100010110001;100110000000000000;000001000010000100;001000101000001100;111010000000000000;000001000000001000;100000000100000100;100000001000001000;000000000000100100
011010111110000100;000000000100000000;100001000000000100;100000000000000101;000100000000000000;000000000010100000;000100001000000000;100100000001000000;000000100000100111;100000000001000100
010100001101011100;110000000000001000;000100100000000000;000000000000001000;101001000110000000;110001000100110000;101000100000000000;010110100110000000;001010100010001100;000001001001000010
101100100110011000;000000000100001000;100010000010000000;100100000000100000;010000000000000000;000000000001000000;100000100001000010;000000000010001000;010000000000000100;000110000000000000
100101010111100100;001000000000010000;000000000001010000;000000000100000000;000000110000000000;100100000010000000;100010000000000100;000001000000000100;100000100000000010;100001000111000000
011000010100110010;000101000101111011;001000000000000100;001100000000000000;100010000010000000;010000000000001000;101000000001000000;101000000100000000;100000000001010000;000000000000101000
001000111010111000;010001000000000000;110000000001000000;000011000000010010;000000000000010100;101001010100111100;110000000010110000;100110000000000100;000001000000000100;100000100000010000
011110000101000101;000100000000000100;000001000010000000;100010001000000000;011001001111111010;100010010000011011;100101000000000000;001000100000000000;000100000100000000;100100000001000000
101001000001011110;011110010010101100;000100000000001000;100001000010000000;101000001000000000;010111000100010000;000000100001000000;100101000000110000;100010000100000000;100001000000010000
101010000010111110;110000110110100010;001010010111011001;101100101001101100;010000100000000000;000100001001011100;001000000001010000;000101000100011000;010000011010000000;110001000010110010
001010110011000000;000000100000000010;010000000000000010;101001110000001000;110100000110010000;011000000011011000;000000001001100000;100000000001000001;100000000000010010;000110000000000000
011011011001110100;110000111000010000;100001110111001110;101000000000000010;100000000000000100;000100000000001010;001000000000010000;100000000000110010;110001000000000000;000000000010100000
110010010111111000;110100101101111100;000010010010010100;110000000010101000;100001000100000000;100010000100001100;000100001000000000;100010000010000000;000010000000000000;110000000001000100
001010010100111110;001000000000000100;000000000000100000;011111100101101010;001001001010000010;110000010000000000;000010000000010000;000001000000010000;101000000000001000;000000000000010100
011111000011100101;100000010000000100;000000010100000000;110011100110001111;100000100000100100;101010000000000000;100100100000000000;101000000000000100;100110000010000000;100000100010000000
001010111110010100;100000010000000100;001100001011000100;011000000010101000;100000000001000000;100100100000000000;000000000000010100;000010000000001000;110110110001010010;010000000000000000
101001101010101011;110000010000000000;000000000010100011;111100100101010010;100000001010000000;000100000000101000;000100010001000100;100000010000000010;000000000001000010;000000000001001000
110010000100011111;000000000001010000;000000000000001010;110000000000001000;001000010001010000;000000000100000010;100010000010001100;010000000000000010;100000000000110000;001010010100010011
010000100001101111;000000100000000010;000000000000001100;000001000000010000;000000100010000000;000010000000101000;110000000001000000;001000000000000010;010000000000010000;101011000010010000
000001100101010000;000010000100000000;100000000000010001;100000000000110000;100000000000000100;001010000000000000;100001000000000010;001001011010110000;001000000000000100;001001000101100010
110101000011000101;101001000010100100;001100000000000000;000000000100010000;001001000000000000;001100000100000001;100011000000000000;000001100000000000;100010001000000000;000000000100000000
111110110100101100;011000000000000000;101000100000000000;001000000000000000;000000100000000100;111001000000000000;000100100000000000;000001000000010000;000000100110000000;000000000000100010
001000100101001001;100000000000110000;101010100101101000;100000000000110000;100100000000010000;110000000010110000;100000000101000000;110000000101100000;000110000000100100;100001000000000001
100011100110000010;000000000000001010;100000000000001100;010000010000000000;000010000000100000;000011010000001000;000001000000000100;000000000001000000;101010100000100010;000010000000010000
110010011111111110;011101011010100000;100000000010010000;100101000010011000;000100000011001100;000000000100101000;000110000000010100;110000000000010100;101000001101100000;100011000000001000
010011011010100010;011110000111011001;100101000000000000;010001000000000000;100000000101000000;100000000001001000;101001000000000000;100010000010001010;000001010000000000;001000010000000000
000001110010001000;100000101000000000;100000001000000010;000000000000001100;001000000001000101;101100000000000100;001000000000000100;100001000101000101;101001000000110000;110001000000000000
000111110001001010;000000000000001000;101000010100000100;000000100000000100;010100001100100010;111100010000000000;001000110000000010;000000000000101000;000000000000011000;010000000010000000
001110100100011110;010011110000000000;101001000100100000;101100111100000100;010000000011000100;100000000011000010;100000000001100000;000010101000010000;000000110000000000;010101000010100000
010001100011001010;010101110110011000;110000000000000100;100101001001000000;100000000000001000;000000100011011100;000100000110000110;001010010000000000;101000100000000000;100000010001010000
000100110100100100;100001000000000000;000000000000000010;000000001000100000;010010000100000000;001000000000000010;100001010100001000;101000001000000000;101100000010000010;100001000010010000
001011101010000010;100100010000000000;000110010010011000;011001110110100110;111000111000101101;100101000100101000;000000000011010000;001100000000010100;000000000000000101;000001111001000000
111111111011111010;001110111011011000;100001000010000000;100000000100001000;000000000100100000;000010000001000000;000000000010001000;101100000010001100;100000010000000010;010011100000001000
110100001101001110;000000001001000000;100000010000001000;000100000000001110;000000011000000000;011000100000100000;001000000000000100;100000100100100100;000000000000110000;000000000000001000
000001011000010010;000001000000000001;111000000000000010;001000000100101000;010100011000000000;100001010000000000;000000000000100000;000100000000000001;000100000000000000;000010000110000000
000110010110100010;101000000010000000;000100001000000000;100000000100000001;000000000000010100;000000000000010000;000001000001000010;100000000000001100;011000000010000001;100000000010100000
001001001000100100;110100000010000000;100000010100000000;100001000000000010;001000000010000000;010001000000000100;100001000100000000;101100001000010000;000000000010010000;110100000000000100
011101001001100011;110000010000000000;000010000010000000;100010101000000010;100000100000100000;100001000000000001;100010000010000000;000000100000000000;100000001010000000;100000100010000000
100111100111000110;101100000000000000;000000000000110000;001100000000000000;110000000100000000;100000000010011010;100000000001000000;000000000001000010;100000000001000000;000100100000000000
011100011001111010;000100010010110110;100100000000000100;101000000000000000;000000010000000000;010000010000000000;000000000000010000;000000100000000100;000010000000001000;100100000100000000
000101100101110001;000000100000000100;100000000100000010;110000000000001000;000000010000000010;000000000100001000;100000000101000000;100100000000010000;100010100000000000;101000010000010000
001101100010011101;011001100000010010;000000101000000000;000100000110000010;000010000000000010;000110000011000000;100000000010000010;001000000000100000;101010101001000000;100010010001100000
001000010100001010;101000000010110001;110010000000000000;100100000000000010;100000100000100000;000010000001100100;100010100000010100;000000100000010000;000011000000000000;000010100000000100
010010100110010010;110000100001011010;000000010010000000;100100000000000001;110000000000010000;000000000000001100;000000000000010001;010001100000000000;100100000000000010;100011000000000000
111010111000011011;000110110011110100;100001000000010000;100100000000000000;110000000010010100;000000000000001100;000000000000010100;101001000001011000;000000010000100000;101001100100000011
001111100011010110;100100000000010000;100000000000100100;010000000000000000;000000000110011010;000000000000100001;100000010000010000;000000001000100000;100010000000010000;000100000000110010
010001001110010100;001000000010000000;100001000000000000;000100010010000100;000000000100101100;010111000000000011;000001000000000000;000000000000000011;001010000000000001;000001000000010000
111010101001100100;100000000000010100;111000010010110010;000000100000010000;100010000011010010;100000000000101000;000000000000010010;101000000100000000;000010000010000000;010110100000101100
100000111010001011;100100000000001000;111110110110101000;010001100011000100;100010100000011000;100000000100000100;000000000000000010;000010000010000000;000000000010010000;110000010000000000
101011110100100000;101000110000100111;000000000000101000;111000000000000000;110001000001100100;100110101000000000;000000000000100000;100000100000001000;000010010000000101;000100000010010101
011011000100011111;000000000000001100;110000000010000000;100001100000000000;100000000100000000;101100000000011001;100110000000000000;000000000001000001;011100000000000000;001100000000000000
