# time;Intens
5.608766078948974609e-01;-2.757189349722466432e-06
7.212519645690917969e-01;1.254859398613916710e-06
8.694498538970947266e-01;2.967321279356838204e-06
9.699625968933105469e-01;-3.414214688746142201e-06
1.030693531036376953e+00;5.231961949903052300e-06
1.081566333770751953e+00;-3.735736072485451587e-06
1.149129867553710938e+00;1.415624069522891659e-06
1.191124677658081055e+00;4.959365014656214043e-06
1.224040031433105469e+00;-7.817685400368645787e-06
1.279566526412963867e+00;3.086146534769795835e-06
1.334149599075317383e+00;1.988770463867695071e-06
1.373062610626220703e+00;1.094098706744262017e-06
1.450746059417724609e+00;5.308847448759479448e-06
1.484775543212890625e+00;-7.316990036088100169e-08
1.519942760467529297e+00;1.295303064807740157e-07
1.548959016799926758e+00;1.841988250816939399e-06
1.578971147537231445e+00;-1.247427576345216949e-06
1.623147487640380859e+00;2.547942358432919718e-06
1.681779384613037109e+00;4.428154170454945415e-06
1.739290714263916016e+00;3.671767672130954452e-07
1.773681163787841797e+00;-1.603899249857931864e-06
1.844163656234741211e+00;-7.964466931298375130e-06
1.881852626800537109e+00;-1.631856207495729905e-06
1.940377712249755859e+00;-1.757670702318137046e-06
1.982301235198974609e+00;-1.918431507874629460e-06
2.040499448776245117e+00;-7.861132189646014012e-07
2.072476863861083984e+00;1.590363240211445373e-06
2.150253534317016602e+00;2.492024350431165658e-06
2.192446947097778320e+00;7.265944987011607736e-06
2.245388746261596680e+00;-7.552077477157581598e-06
2.331790447235107422e+00;3.533482413331512362e-06
2.369077205657958984e+00;-8.070809940363687929e-07
2.440064430236816406e+00;1.429602548341790680e-06
2.474033117294311523e+00;3.652303576018312015e-06
2.564219474792480469e+00;-7.663913493161089718e-06
2.611138105392456055e+00;5.106147455080645159e-06
2.654128789901733398e+00;8.440202691417653114e-06
2.727863788604736328e+00;-3.868539806717308238e-06
2.758612394332885742e+00;4.036736299894982949e-06
2.803136825561523438e+00;-6.161141300253802910e-06
2.856222391128540039e+00;8.209545740101020783e-06
2.885801553726196289e+00;2.273837935717892833e-07
2.923967361450195312e+00;4.309329142415663227e-06
2.970806121826171875e+00;-3.316361016914015636e-06
3.040569782257080078e+00;-1.799610231500992086e-06
3.080868721008300781e+00;-3.672832690426730551e-06
3.148083209991455078e+00;-3.008814246641122736e-06
3.179785966873168945e+00;-3.595946964196627960e-06
3.241391420364379883e+00;-1.380231310577073600e-06
3.269448041915893555e+00;2.471056632202817127e-06
3.339620113372802734e+00;1.247870159204467200e-06
3.378835678100585938e+00;-2.428674633847549558e-06
3.452027797698974609e+00;5.385733402363257483e-06
3.484595060348510742e+00;-3.253453769502812065e-06
3.524745225906372070e+00;5.909954779781401157e-06
3.598618745803833008e+00;5.022272489441093057e-06
3.627876520156860352e+00;-4.357815214461879805e-06
3.658710479736328125e+00;3.218946176275494508e-06
3.688555002212524414e+00;-2.177049509555217810e-06
3.724715709686279297e+00;6.993348506512120366e-06
3.773401260375976562e+00;-6.475673217209987342e-06
3.821651697158813477e+00;4.567947144096251577e-06
3.884438991546630859e+00;-3.840582849079510197e-06
3.931575536727905273e+00;4.078671736351680011e-06
3.962513923645019531e+00;-4.343836735642980784e-06
4.012555122375488281e+00;5.937915830145357177e-06
4.041693687438964844e+00;-2.603417669888585806e-06
4.082065582275390625e+00;-5.220214660539568285e-08
4.151709556579589844e+00;4.512029136094497517e-06
4.182193279266357422e+00;-6.321901764749782160e-06
4.233810424804687500e+00;7.433694918290711939e-06
4.264153480529785156e+00;-7.426263437082525343e-06
4.339535713195800781e+00;2.603860366434673779e-06
4.393461227416992188e+00;6.084698270569788292e-06
4.432807922363281250e+00;7.168091542553156614e-06
4.489670276641845703e+00;-1.673795736678584944e-06
4.540524482727050781e+00;2.191470684920204803e-06
4.581988334655761719e+00;-6.692352144455071539e-06
4.621069431304931641e+00;7.580477358715143055e-06
4.674911022186279297e+00;-6.776227110094623640e-06
4.717324256896972656e+00;7.377781003015115857e-06
4.774969577789306641e+00;-6.797198693675454706e-06
4.833399772644042969e+00;6.203519205882912502e-06
4.866221427917480469e+00;-7.964466931298375130e-06
4.940942764282226562e+00;2.002753035412752070e-06
4.976628780364990234e+00;-7.146677489799913019e-06
5.028273582458496094e+00;7.161102530517382547e-06
5.070717334747314453e+00;-5.944462373008718714e-06
5.146920204162597656e+00;-7.887581887189298868e-06
5.195337295532226562e+00;8.398266800213605165e-06
5.238571166992187500e+00;7.321862995013361797e-06
5.267432212829589844e+00;-3.707779114847653545e-06
5.328959465026855469e+00;6.958402082091197371e-06
5.392535209655761719e+00;4.386214641272090375e-06
5.431468963623046875e+00;1.548423824715428054e-06
5.461217880249023438e+00;3.462089921413280535e-07
5.496777057647705078e+00;8.538059773854911327e-06
5.535752296447753906e+00;7.454666956618893892e-06
5.567617416381835938e+00;-6.936991667316760868e-06
5.638536453247070312e+00;7.182070021372055635e-06
5.693830490112304688e+00;6.888505595270544291e-06
5.762042999267578125e+00;-1.701752694316382986e-06
5.798696041107177734e+00;7.321862995013361797e-06
5.830558776855468750e+00;7.629406354681123048e-06
5.874039649963378906e+00;-7.062802524160360917e-06
5.923083305358886719e+00;7.706291398790199310e-06
5.970265865325927734e+00;-7.139688023016788065e-06
6.023283004760742188e+00;-4.504597200138960034e-06
6.052383899688720703e+00;3.232928747820551507e-06
6.082880973815917969e+00;-4.735254606202943251e-06
6.126710891723632812e+00;7.720270332356449217e-06
6.170908927917480469e+00;-7.209584509837441146e-06
6.225911140441894531e+00;7.790166819177102298e-06
6.273105621337890625e+00;-6.992906037339707837e-06
6.320672988891601562e+00;1.590363240211445373e-06
6.350460052490234375e+00;-2.645353333718958311e-06
6.379014968872070312e+00;-6.713323728035902604e-06
6.450294971466064453e+00;-2.813107130350545049e-06
6.480171203613281250e+00;-3.749718416656833142e-06
6.542259693145751953e+00;1.504980531308319769e-07
6.593689441680908203e+00;4.868501036980887875e-06
6.647260665893554688e+00;-7.943495802464894950e-06
6.695752143859863281e+00;8.188578249246347696e-06
6.741476058959960938e+00;2.184481445510755293e-06
6.776778221130371094e+00;-7.398306024697376415e-06
6.848553657531738281e+00;-6.615466190851293504e-06
6.894845008850097656e+00;7.119163001334527507e-06
6.948581695556640625e+00;-7.202595043054316193e-06
6.988182544708251953e+00;-6.741280685673700646e-06
7.031001091003417969e+00;8.062763299676589668e-06
7.080716133117675781e+00;-7.510138402722077444e-06
7.125892639160156250e+00;7.902002835180610418e-06
7.190457344055175781e+00;-2.994835767822223715e-06
7.219093322753906250e+00;6.343312179524218664e-06
7.264213085174560547e+00;-4.413733222463633865e-06
7.343111038208007812e+00;-1.149574131886765826e-06
7.384429931640625000e+00;-7.174638085416518152e-06
7.435987472534179688e+00;8.412245733779855072e-06
7.478662490844726562e+00;-7.845642358006443828e-06
7.522067546844482422e+00;8.494628787047986407e-07
7.552418231964111328e+00;7.446161589541588910e-07
7.582650184631347656e+00;-7.929516868898645043e-06
7.619580268859863281e+00;8.496120244672056288e-06
7.687361717224121094e+00;-7.328409537876723334e-06
7.734585762023925781e+00;8.125670319714117795e-06
7.773045539855957031e+00;-7.803706466802395880e-06
7.833211898803710938e+00;4.903451099380617961e-06
7.871167182922363281e+00;-7.782735337968915701e-06
7.944348335266113281e+00;-5.063769094704184681e-06
7.976036071777343750e+00;-7.866609848861116916e-06
8.035790443420410156e+00;8.552038707421161234e-06
8.069480895996093750e+00;-6.748270152456825599e-06
8.144739151000976562e+00;-5.469165444083046168e-06
8.175992965698242188e+00;-7.999413355719298124e-06
8.221250534057617188e+00;8.496120244672056288e-06
8.291832923889160156e+00;-1.205492026201682165e-06
8.325866699218750000e+00;8.370306204597000033e-06
8.385165214538574219e+00;-7.621973963978234679e-06
8.422993659973144531e+00;4.091162395525316242e-07
8.465179443359375000e+00;-6.245016265893355012e-06
8.549243927001953125e+00;-7.272491529874969274e-06
8.601575851440429688e+00;3.058185484405839816e-06
8.639667510986328125e+00;6.699784080410609022e-06
8.674715995788574219e+00;-7.887581887189298868e-06
8.733723640441894531e+00;4.686772172135533765e-06
8.765243530273437500e+00;-4.742243618238717318e-06
8.822152137756347656e+00;8.545049240638036281e-06
8.875078201293945312e+00;-6.825155651313252747e-06
8.938224792480468750e+00;8.607956260675564408e-06
8.976732254028320312e+00;-8.006402822502423078e-06
9.042840957641601562e+00;1.198945369651482906e-06
9.088630676269531250e+00;-7.670902959944214672e-06
9.119200706481933594e+00;8.517087735526729375e-06
9.185190200805664062e+00;-7.943495802464894950e-06
9.225713729858398438e+00;8.377294761885423213e-06
9.270928382873535156e+00;-7.747788913547992706e-06
9.326823234558105469e+00;-7.684880984015762806e-06
9.358196258544921875e+00;8.475152753817383200e-06
9.389952659606933594e+00;-6.811177172494353727e-06
9.433009147644042969e+00;8.125670319714117795e-06
9.485015869140625000e+00;-7.656924026377964765e-06
9.525948524475097656e+00;8.566016731492709368e-06
9.591505050659179688e+00;-2.337810428798547946e-06
9.638574600219726562e+00;8.377294761885423213e-06
9.691587448120117188e+00;-2.498571120668202639e-06
9.721547126770019531e+00;8.377294761885423213e-06
9.788435935974121094e+00;-8.006402822502423078e-06
9.819174766540527344e+00;8.293420250993221998e-06
9.883838653564453125e+00;-7.475191978301154450e-06
9.939920425415039062e+00;7.818127414793707430e-06
9.988237380981445312e+00;-7.978445864864625037e-06
1.001743507385253906e+01;7.839095815143082291e-06
1.007803058624267578e+01;-7.964466931298375130e-06
1.011933708190917969e+01;8.139649253280367702e-06
1.018834304809570312e+01;-7.964466931298375130e-06
1.024779224395751953e+01;-7.936506335681769997e-06
1.029355621337890625e+01;1.233891680385568179e-06
1.032634544372558594e+01;7.545530934294220060e-06
1.037020492553710938e+01;-7.573045422759605572e-06
1.043846511840820312e+01;8.545049240638036281e-06
1.047009849548339844e+01;-7.691870450798887759e-06
1.054593753814697266e+01;-5.357333520805696025e-06
1.058964347839355469e+01;-7.279480996658094227e-06
1.061836433410644531e+01;7.391759481834014878e-06
1.068786811828613281e+01;-7.845642358006443828e-06
1.072700881958007812e+01;9.062281606020405889e-06
1.078952693939208984e+01;-7.524120519519783556e-06
1.082187080383300781e+01;6.021790795784909278e-06
1.086450195312500000e+01;-1.589920771039032843e-06
1.092425155639648438e+01;7.391759481834014878e-06
1.096897125244140625e+01;-5.713805421692086384e-06
1.101749229431152344e+01;8.139649253280367702e-06
1.109420204162597656e+01;9.892559091895236634e-07
1.112596130371093750e+01;-3.623904149208101444e-06
1.116728210449218750e+01;-6.496645255538169295e-06
1.123188495635986328e+01;7.936949259601533413e-06
1.126831436157226562e+01;-7.496159923903178424e-06
1.135095024108886719e+01;-6.594498699996620417e-06
1.137994766235351562e+01;-7.370349067059578374e-06
1.141713809967041016e+01;7.454666956618893892e-06
1.144990253448486328e+01;-7.153670594561845064e-06
1.148512077331542969e+01;-6.741280685673700646e-06
1.154754734039306641e+01;-5.629930456052534282e-06
1.157779026031494141e+01;-6.035326805431395769e-06
1.163837146759033203e+01;8.579995665058959275e-06
1.168214416503906250e+01;-7.642942364327609539e-06
1.174850845336914062e+01;-7.209584509837441146e-06
1.178204917907714844e+01;-5.860587407369166613e-06
1.181826019287109375e+01;7.510580871894489974e-06
1.188892364501953125e+01;-7.628963430761359632e-06
1.193578720092773438e+01;7.706291398790199310e-06
1.197686290740966797e+01;-6.154151833470677957e-06
1.204007339477539062e+01;8.538059773854911327e-06
1.207892799377441406e+01;-7.628963430761359632e-06
1.213815116882324219e+01;8.342349246959201992e-06
1.217632865905761719e+01;-5.518094440049026161e-06
1.222091484069824219e+01;7.538541922258445993e-06
1.227555847167968750e+01;-5.818647878186311573e-06
1.231928253173828125e+01;8.782695658737793565e-06
1.234869766235351562e+01;-7.587027994304662570e-06
1.237995529174804688e+01;-6.818166639277478680e-06
1.242987823486328125e+01;7.098195055732503533e-06
1.248889160156250000e+01;-7.391317012661602348e-06
1.252884387969970703e+01;7.398748948617139831e-06
1.258864402770996094e+01;-7.055813057377235964e-06
1.264057540893554688e+01;8.600966793892439455e-06
1.267339324951171875e+01;-5.567022981267655268e-06
1.274262619018554688e+01;5.113136467116419226e-06
1.279569244384765625e+01;4.197496764390962198e-06
1.285054397583007812e+01;-7.146677489799913019e-06
1.288912963867187500e+01;-7.656924026377964765e-06
1.292303276062011719e+01;5.224972483119927347e-06
1.298230648040771484e+01;-5.140655048307962716e-06
1.304517745971679688e+01;1.240880919795017689e-06
1.309489917755126953e+01;-8.015914687575786957e-08
1.313869285583496094e+01;8.363316737813875079e-06
1.317792510986328125e+01;-4.861069101025350392e-06
1.323311424255371094e+01;-2.869025138352299109e-06
1.327681446075439453e+01;-6.272973223531153053e-06
1.334073066711425781e+01;8.810652616375591606e-06
1.338915824890136719e+01;-6.748270152456825599e-06
1.344074726104736328e+01;8.733766662771813571e-06
1.347402286529541016e+01;-5.098715519125107676e-06
1.354883003234863281e+01;-6.538580691994866356e-06
1.358968257904052734e+01;-7.566056410723831505e-06
1.362541580200195312e+01;5.805112323287175968e-06
1.367323493957519531e+01;-7.300452580238925293e-06
1.373102188110351562e+01;6.140615823824191466e-06
1.376807212829589844e+01;-3.868539806717308238e-06
1.384068107604980469e+01;8.754738701099995524e-06
1.389843177795410156e+01;7.734252903901506215e-06
1.393758678436279297e+01;6.455148195527726784e-06
1.397476577758789062e+01;-2.806117890941095538e-06
1.402705764770507812e+01;5.798122856504051015e-06
1.407196998596191406e+01;-5.944462373008718714e-06
1.414176654815673828e+01;8.069752766459714621e-06
1.417604637145996094e+01;-2.407706915619201027e-06
1.423306274414062500e+01;4.931408057018416002e-06
1.426943111419677734e+01;-3.078710733461775817e-06
1.432386302947998047e+01;5.483590484800515696e-06
1.438442134857177734e+01;-4.385772172099677846e-06
1.441996669769287109e+01;8.586984222347382456e-06
1.445808315277099609e+01;5.819090802106074989e-06
1.450518035888671875e+01;2.233410214103059843e-06
1.454684829711914062e+01;-1.680784976088034455e-06
1.458996009826660156e+01;-6.923009550519054756e-06
1.464304161071777344e+01;7.510580871894489974e-06
1.469975090026855469e+01;8.552038707421161234e-06
