0;1
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
3.3624753952026367;100.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
4.16894006729126;150.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
6.424824953079224;200.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
6.901175260543823;250.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
8.567277908325195;300.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
9.496052503585815;350.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
10.92235517501831;400.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
12.094843626022339;450.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
14.177643537521362;500.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
14.55057954788208;550.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
16.109602451324463;600.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
16.950228929519653;650.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
18.720662355422974;700.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
19.601664304733276;750.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
21.05324149131775;800.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
22.00967836380005;850.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
22.969406843185425;900.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
24.44368028640747;950.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
25.25116491317749;1000.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
25.99799108505249;1050.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
27.372567892074585;1100.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
28.42149019241333;1150.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
29.867263078689575;1200.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
30.65857720375061;1250.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
32.458779096603394;1300.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
33.32707357406616;1350.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
35.618632078170776;1400.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
38.90096068382263;1450.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
40.81060743331909;1500.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
40.81887340545654;1550.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
41.37000012397766;1600.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
41.53792214393616;1650.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
41.27929210662842;1700.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
42.35242676734924;1750.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
42.31754779815674;1800.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
44.12020301818848;1850.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
45.15496778488159;1900.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
46.371296405792236;1950.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
