# time;Intens
5.102939605712890625e-01;8.964428161561954767e-06
6.647739410400390625e-01;3.002267476404085755e-06
7.942233085632324219e-01;-6.776227110094623640e-06
8.966674804687500000e-01;-4.735254606202943251e-06
9.441323280334472656e-01;7.957920388435013592e-06
9.533324241638183594e-01;1.841988250816939399e-06
9.937078952789306641e-01;-4.930965587846003473e-06
1.035084247589111328e+00;8.132659786497242749e-06
1.053964138031005859e+00;-1.290878799409256317e-07
1.088577747344970703e+00;-5.217540547164389864e-06
1.132335186004638672e+00;8.216535206884145737e-06
1.181583642959594727e+00;-3.826604370260611176e-06
1.231386184692382812e+00;8.698820238350890577e-06
1.282336235046386719e+00;-5.615947884507477283e-06
1.340026378631591797e+00;8.097713362076319754e-06
1.375317335128784180e+00;-3.672832690426730551e-06
1.409777641296386719e+00;8.419234291068278253e-06
1.439805030822753906e+00;8.489130777888931334e-06
1.477463483810424805e+00;-6.992906037339707837e-06
1.507432937622070312e+00;9.439720997761469334e-06
1.591119050979614258e+00;-6.105223292252048850e-06
1.630868673324584961e+00;9.425742064195219427e-06
1.697645664215087891e+00;-7.670902959944214672e-06
1.737049818038940430e+00;8.992385119199752808e-06
1.781060934066772461e+00;-2.743210643529891968e-06
1.817676782608032227e+00;-7.796713362040463835e-06
1.848033905029296875e+00;9.306917490903288126e-06
1.880739212036132812e+00;-6.755259164492599666e-06
1.945928096771240234e+00;8.908509698812849820e-06
1.983607053756713867e+00;-6.971938091737683862e-06
2.029114007949829102e+00;8.663870175951160491e-06
2.101771593093872070e+00;9.333379011877696030e-07
2.151101112365722656e+00;3.470575165920308791e-06
2.200953245162963867e+00;-6.113700123933085706e-07
2.235075235366821289e+00;9.474671060161199421e-06
2.295533180236816406e+00;-7.475191978301154450e-06
2.337006092071533203e+00;9.502628017798997462e-06
2.382475137710571289e+00;3.044207005586940795e-06
2.413912296295166016e+00;-4.211032774037448689e-06
2.450074672698974609e+00;4.868501036980887875e-06
2.486403703689575195e+00;-7.656924026377964765e-06
2.544991254806518555e+00;9.376813977723941207e-06
2.583975553512573242e+00;-7.698859917582012713e-06
2.641275882720947266e+00;9.530584975436795503e-06
2.676637172698974609e+00;-7.775745871185790747e-06
2.706047296524047852e+00;9.481660526944324374e-06
2.741221189498901367e+00;9.558546480548102409e-06
2.776146650314331055e+00;-7.670902959944214672e-06
2.828269720077514648e+00;8.517087735526729375e-06
2.901085853576660156e+00;1.834999011407489888e-06
2.944714546203613281e+00;9.495638551015872508e-06
2.980395555496215820e+00;-1.806599470910441596e-06
3.027223110198974609e+00;9.223042070516385138e-06
3.084056615829467773e+00;-7.817685400368645787e-06
3.147776603698730469e+00;7.622416887897998095e-06
3.180675983428955078e+00;-7.831663424440193921e-06
3.250678777694702148e+00;1.779084982445056085e-06
3.282200336456298828e+00;5.043239980295766145e-06
3.313752412796020508e+00;-5.748751391365658492e-06
3.344735860824584961e+00;9.223042070516385138e-06
3.376348018646240234e+00;-7.300452580238925293e-06
3.449764251708984375e+00;3.750161113202921115e-06
3.489984035491943359e+00;-7.642942364327609539e-06
3.538517475128173828e+00;8.607956260675564408e-06
3.581395149230957031e+00;4.092650215170579031e-06
3.623377084732055664e+00;8.202556273317895830e-06
3.663884639739990234e+00;9.348857020086143166e-06
3.720493316650390625e+00;2.876457074307836592e-06
3.773954391479492188e+00;-6.545569704030640423e-06
3.811776638031005859e+00;-4.225011252856347710e-06
3.852960586547851562e+00;-5.685844371328130364e-06
3.896937847137451172e+00;-6.825155651313252747e-06
3.956734418869018555e+00;-6.762248631275724620e-06
4.008341789245605469e+00;5.777154910902027041e-06
4.041364669799804688e+00;7.370791536231990904e-06
4.096549987792968750e+00;-6.573530754394596443e-06
4.130073547363281250e+00;8.559027264709584415e-06
4.185662746429443359e+00;8.775706191954668611e-06
4.244162559509277344e+00;8.146638720063492656e-06
4.279334068298339844e+00;-6.971938091737683862e-06
4.350695133209228516e+00;-2.610407136671710759e-06
4.394222259521484375e+00;-6.832145118096377701e-06
4.452795505523681641e+00;-6.825155651313252747e-06
4.485188484191894531e+00;8.684842214279342443e-06
4.520766258239746094e+00;6.706773092446383089e-06
4.573208332061767578e+00;-7.670902959944214672e-06
4.611692905426025391e+00;-4.840101155423326418e-06
4.647980690002441406e+00;4.162546701991232112e-06
4.677194595336914062e+00;-2.414696155028650537e-06
4.745187759399414062e+00;7.692313374718651175e-06
4.795684814453125000e+00;-6.594498699996620417e-06
4.850659370422363281e+00;-2.407706915619201027e-06
4.890045166015625000e+00;-2.498571120668202639e-06
4.960268974304199219e+00;6.587952157133258879e-06
4.991904735565185547e+00;-2.198017455157241784e-06
5.040270328521728516e+00;3.666286147563369013e-06
5.079183578491210938e+00;3.750161113202921115e-06
5.109683990478515625e+00;-1.680784976088034455e-06
5.139641761779785156e+00;6.350305284286150709e-06
5.193778991699218750e+00;-5.259475983621086925e-06
5.234218120574951172e+00;1.485516577304224484e-06
5.284386634826660156e+00;-4.916987109027104452e-06
5.329352378845214844e+00;5.812101335322950035e-06
5.381225585937500000e+00;8.607956260675564408e-06
5.412689685821533203e+00;-7.496159923903178424e-06
5.443809509277343750e+00;4.721718596556456760e-06
5.476298332214355469e+00;-3.113661023235181347e-06
5.528461456298828125e+00;4.512029136094497517e-06
5.600316047668457031e+00;7.846084372431505471e-06
5.629635810852050781e+00;1.946835027410998009e-06
5.683880329132080078e+00;8.936466656450647861e-06
5.713402748107910156e+00;-7.468202511518029496e-06
5.746102333068847656e+00;4.728708063339581713e-06
5.781159877777099609e+00;-3.127639502054080367e-06
5.832622528076171875e+00;4.316318154451437294e-06
5.896514892578125000e+00;-2.424116551935640018e-08
5.927086830139160156e+00;8.634414143671165220e-07
5.993346214294433594e+00;-6.699341156490845606e-06
6.034527301788330078e+00;-5.224530013947514817e-06
6.091366767883300781e+00;1.583374000801995862e-06
6.134508132934570312e+00;1.038180585055670235e-06
6.188075542449951172e+00;2.128563437509001233e-06
6.246808528900146484e+00;-1.360771335612298572e-07
6.284234046936035156e+00;5.909954779781401157e-06
6.320357322692871094e+00;9.167124517261981964e-06
6.355404853820800781e+00;-2.093174543915665708e-06
6.391299247741699219e+00;-1.016770397654909175e-06
6.428709983825683594e+00;1.225410528604697902e-07
6.488102912902832031e+00;-8.280487122647173237e-07
6.528284072875976562e+00;5.698769314221863169e-07
6.600901603698730469e+00;9.376813977723941207e-06
6.641060352325439453e+00;1.073130874829075765e-06
6.693804740905761719e+00;1.085585736859684403e-07
6.735327720642089844e+00;2.471056632202817127e-06
6.801128387451171875e+00;9.278960533265490085e-06
6.851883888244628906e+00;-6.867095180496107787e-06
6.886034011840820312e+00;2.009742274822201580e-06
6.924104690551757812e+00;5.420683464762987569e-06
6.952741622924804688e+00;-6.503634267573943362e-06
6.987294197082519531e+00;5.078190497442847118e-06
7.058949470520019531e+00;8.181588782463222742e-06
7.098924636840820312e+00;8.908509698812849820e-06
7.134233474731445312e+00;-3.204525228284182958e-06
7.180225849151611328e+00;9.404774573340546340e-06
