0;1
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
3.7394182682037354;10.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
4.857899188995361;15.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
6.188955307006836;20.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
7.239625930786133;25.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
8.546995162963867;30.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
9.737988233566284;35.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
10.81102180480957;40.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
12.087064743041992;45.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
13.81696343421936;50.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
15.218710899353027;55.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
16.31981134414673;60.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
17.57939600944519;65.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
18.584431648254395;70.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
20.3465576171875;75.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
20.279011726379395;80.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
21.445760250091553;85.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
21.901653289794922;90.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
23.49165153503418;95.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
24.67313051223755;100.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
26.734386682510376;105.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
28.003023624420166;110.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
29.41466736793518;115.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
30.23011326789856;120.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
31.085829973220825;125.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
32.603758573532104;130.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
33.671611309051514;135.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
40.13123393058777;140.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
42.44594717025757;145.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
40.06327843666077;150.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
41.032315492630005;155.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
51.81009030342102;160.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
48.01534652709961;165.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
46.79613542556763;170.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
46.48336887359619;175.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
47.22723865509033;180.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
48.426037311553955;185.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
50.29671263694763;190.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
62.16555666923523;195.0
0.0;0.0
0.0;0.0
0.0;0.0
0.0;0.0
