# time;Intens
5.308282375335693359e-01;-7.524120519519783556e-06
7.152781486511230469e-01;-6.909030616952804849e-06
8.321714401245117188e-01;-6.671384198853047565e-06
8.887748718261718750e-01;-5.671865892509231344e-06
9.885210990905761719e-01;-6.328891231532907113e-06
1.025866985321044922e+00;-7.433252449118299410e-06
1.035799264907836914e+00;2.499013589840615168e-06
1.103255271911621094e+00;5.826079814141849056e-06
1.175825357437133789e+00;9.516606951365247369e-06
1.284857511520385742e+00;2.436110435155569576e-06
1.323293447494506836e+00;-7.649930921616032720e-06
1.367230176925659180e+00;9.523595508653670549e-06
1.458602428436279297e+00;8.705809705134015530e-06
1.487103700637817383e+00;-4.882036591880023479e-06
1.516829729080200195e+00;-7.684880984015762806e-06
1.558231830596923828e+00;9.132178092841058969e-06
1.592851877212524414e+00;-4.141136287216795608e-06
1.624277830123901367e+00;-7.684880984015762806e-06
1.665250301361083984e+00;9.181106179312337190e-06
1.726262331008911133e+00;-2.225978278147522360e-06
1.756387710571289062e+00;5.588433396042091772e-06
1.793353080749511719e+00;-1.058709813150926493e-06
1.827433824539184570e+00;-7.740799446764867753e-06
1.865401744842529297e+00;7.922970326035283506e-06
1.915250539779663086e+00;-7.719827408436685801e-06
1.963196992874145508e+00;9.341867553303018212e-06
2.036945819854736328e+00;7.363798431470058858e-06
2.072216033935546875e+00;9.250999028154183179e-06
2.135174274444580078e+00;3.875971742672845721e-06
2.178939104080200195e+00;9.216052603733260185e-06
2.227985382080078125e+00;-7.740799446764867753e-06
2.260521888732910156e+00;8.132659786497242749e-06
2.314274549484252930e+00;1.541434585305978544e-06
2.346695899963378906e+00;-5.392279945226619020e-06
2.378282070159912109e+00;8.887538569979369640e-06
2.410403728485107422e+00;-6.643427241215249524e-06
2.464520931243896484e+00;9.188095646095462143e-06
2.514010906219482422e+00;-7.538098998338682577e-06
2.564540386199951172e+00;8.929478099162224680e-06
2.614265680313110352e+00;4.477082711673574522e-06
2.672171354293823242e+00;4.435143637238070369e-06
2.734967947006225586e+00;4.854522103414637968e-06
2.787044286727905273e+00;-6.112212304287822917e-06
2.828101634979248047e+00;-7.272491529874969274e-06
2.865566730499267578e+00;8.733766662771813571e-06
2.913950681686401367e+00;3.407667918509105220e-06
2.965838432312011719e+00;8.370306204597000033e-06
3.025289058685302734e+00;-7.097752586560091004e-06
3.088178157806396484e+00;-7.670902959944214672e-06
3.130291223526000977e+00;-6.126190783106721938e-06
3.174540996551513672e+00;8.517087735526729375e-06
3.223554372787475586e+00;3.252372664519498358e-07
3.263295173645019531e+00;8.447191248706076294e-06
3.317435264587402344e+00;-6.950970146135659888e-06
3.364582300186157227e+00;8.370306204597000033e-06
3.423945665359497070e+00;-6.832145118096377701e-06
3.468010663986206055e+00;4.022753728349925950e-06
3.514578580856323242e+00;7.922970326035283506e-06
3.554176807403564453e+00;6.231480256246868521e-06
3.590298891067504883e+00;-2.715249820539611392e-06
3.624102830886840820e+00;-6.293944807111984119e-06
3.660061359405517578e+00;5.378743935580132529e-06
