# time;Intens
1.294743299484252930e+00;-2.443959701281528396e-08
1.677867650985717773e+00;4.726237534669053275e-08
1.889618158340454102e+00;2.709384938626158146e-09
1.967844486236572266e+00;3.125114389490590838e-08
2.002612829208374023e+00;6.886228032243479902e-09
2.117242336273193359e+00;-4.393153218984480191e-08
2.143610477447509766e+00;3.264342751663207309e-08
2.150658607482910156e+00;2.289745992811731412e-08
2.159424304962158203e+00;-2.792029896170333814e-08
2.166082859039306641e+00;4.517395524317180389e-08
2.177411079406738281e+00;-4.671609232786977373e-08
2.188184261322021484e+00;3.751641131088945258e-08
2.196725845336914062e+00;-7.177665395374788204e-08
2.205381870269775391e+00;6.886228032243479902e-09
2.213396072387695312e+00;-3.905854839558742242e-08
2.221312284469604492e+00;-8.987630906176491408e-08
2.244093656539916992e+00;1.106307134790540658e-08
2.255377531051635742e+00;-4.741223236237601668e-08
2.261890172958374023e+00;-1.538977123516360734e-08
2.272587537765502930e+00;4.308553513965307502e-08
2.296460866928100586e+00;-4.462767222435104486e-08
2.303536653518676758e+00;2.359359996262355708e-08
2.408314228057861328e+00;9.042258852787199430e-08
2.546668291091918945e+00;5.491942545177153079e-08
2.553330659866333008e+00;9.670790390714500973e-09
2.560637712478637695e+00;-1.330134935528803908e-08
2.568604469299316406e+00;4.587009527767804684e-08
2.598107576370239258e+00;-3.140100091059139231e-08
2.605095863342285156e+00;5.143872172652663721e-08
2.612809419631958008e+00;3.194728748212583014e-08
2.732135772705078125e+00;-5.367749622564588208e-08
2.746610164642333984e+00;5.074258169202039426e-08
2.894204378128051758e+00;-2.513573704732152692e-08
2.907215833663940430e+00;5.840012917701642436e-08
3.006588220596313477e+00;3.403570758564455900e-08
3.123322725296020508e+00;-5.646156253646950063e-08
3.207886695861816406e+00;1.050410460834427795e-07
3.273864269256591797e+00;5.422328541726528783e-08
3.336751461029052734e+00;-5.715770257097574358e-08
3.394570112228393555e+00;-4.323539215533855895e-08
3.655267477035522461e+00;-4.810837239688225964e-08
3.744551420211791992e+00;3.682026772366953082e-08
3.819750547409057617e+00;-7.038437388473539613e-08
3.918176889419555664e+00;-6.272682639973936602e-08
4.028405189514160156e+00;-5.854998263998822949e-08
4.138359069824218750e+00;-7.247279398825412500e-08
4.227467060089111328e+00;-6.759981374671042431e-08
4.324084758758544922e+00;-3.140100091059139231e-08
4.434467792510986328e+00;-6.063840629622063716e-08
4.530076026916503906e+00;-6.759981374671042431e-08
4.631854534149169922e+00;-4.880451598410218139e-08
4.748391628265380859e+00;5.909626921152266732e-08
4.847202301025390625e+00;5.422328541726528783e-08
4.945145606994628906e+00;5.352714538275904488e-08
5.038418769836425781e+00;-1.399748938979428203e-08
5.128490447998046875e+00;-6.339944125244301176e-09
5.229656219482421875e+00;-2.792029896170333814e-08
5.314497947692871094e+00;-2.374345697830904101e-08
5.434608459472656250e+00;-3.140100091059139231e-08
5.524155139923095703e+00;-3.488170463583628589e-08
5.638802528381347656e+00;-2.859241732267037150e-09
5.748477458953857422e+00;5.493947075052574291e-09
5.827438354492187500e+00;-1.469363031247894469e-08
5.848639965057373047e+00;6.886228032243479902e-09
5.909461021423339844e+00;1.245535230509631219e-08
5.952824592590332031e+00;-2.861644077256642049e-08
6.022037506103515625e+00;-5.994226626171439420e-08
6.091094970703125000e+00;2.916272379138717952e-08
6.129631042480468750e+00;-2.304731694380279805e-08
6.180815696716308594e+00;-2.722415892719709518e-08
6.472635269165039062e+00;4.517395524317180389e-08
6.497663497924804688e+00;-3.140100091059139231e-08
6.506712913513183594e+00;5.143872172652663721e-08
7.023862838745117188e+00;-6.411910646875185193e-08
7.144012928009033203e+00;5.352714538275904488e-08
7.238870620727539062e+00;-1.538977123516360734e-08
7.340834617614746094e+00;2.428973999712980003e-08
7.346814155578613281e+00;4.238939155243315327e-08
